iso_code,continent,location,date,total_cases,new_cases,total_cases_growth,total_deaths,new_deaths,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,population,Entity,Code,Day,Pfizer/BioNTech,Pfizer_growth,Moderna,Moderna_growth,Oxford/AstraZeneca,Oxford/AstraZeneca_growth,Johnson&Johnson,Johnson&Johnson_growth,Sputnik V,Sputnik V_growth,Sinovac,Sinovac_growth,Sinopharm/Beijing,Sinopharm/Beijing_growth,CanSino
DNK,Europe,Denmark,14/05/2021,264465,951,0.027028601,2499,0,0.0054,184.3,tests performed,2575582,1601365,974061,156,51323,5813302,Denmark,DNK,14/05/2021,2277563,0.14886393,221309,0.190966673,152404,,526,,0,,0,,0,,0
DNK,Europe,Denmark,21/05/2021,271908,1351,0.028143611,2506,0,0.0059,170,tests performed,2924255,1796953,1127133,169,54546,5813302,Denmark,DNK,21/05/2021,2583539,0.134343594,266376,0.203638352,152598,,678,,0,,0,,0,,0
DNK,Europe,Denmark,28/05/2021,278396,997,0.023861012,2512,1,0.0061,164.9,tests performed,3251572,2050108,1202058,187,50512,5813302,Denmark,DNK,28/05/2021,2876966,0.113575603,297898,0.118336487,152826,,1634,,0,,0,,0,,0
DNK,Europe,Denmark,04/06/2021,285044,927,0.023879653,2517,0,0.0069,145.3,tests performed,3605729,2301944,1308725,202,55658,5813302,Denmark,DNK,04/06/2021,3192374,0.109632161,329963,0.107637514,153010,,11253,,0,,0,,0,,0
DNK,Europe,Denmark,11/06/2021,289122,418,0.014306563,2523,1,0.0052,193.8,tests performed,4047398,2634070,1437713,220,63711,5813302,Denmark,DNK,11/06/2021,3577564,0.120659421,354239,0.073571885,153355,,30157,,0,,0,,0,,0
DNK,Europe,Denmark,18/06/2021,291220,203,0.007256452,2528,0,0.0035,289.1,tests performed,4494054,2951620,1579399,232,62129,5813302,Denmark,DNK,18/06/2021,3951513,0.104526152,392806,0.108872823,153597,,39823,,0,,0,,0,,0
DNK,Europe,Denmark,25/06/2021,292574,222,0.004649406,2531,0,0.0024,408.3,tests performed,4914618,3191573,1766168,260,61452,5813302,Denmark,DNK,25/06/2021,4318891,0.092971477,430674,0.096403823,153725,,43397,,0,,0,,0,,0
DNK,Europe,Denmark,02/07/2021,294478,326,0.006507755,2536,1,0.0032,317.2,tests performed,5339788,3372090,2012838,271,63591,5813302,Denmark,DNK,02/07/2021,4691734,0.086328412,469992,0.091294111,153866,,45090,,0,,0,,0,,0
DNK,Europe,Denmark,09/07/2021,298094,551,0.012279355,2538,0,0.0056,180.1,tests performed,5832464,3608086,2270208,305,78258,5813302,Denmark,DNK,09/07/2021,5109074,0.088952187,546513,0.16281341,153965,,45649,,0,,0,,0,,0
DNK,Europe,Denmark,16/07/2021,304429,960,0.021251686,2541,1,0.0103,96.6,tests performed,6370064,3855951,2560115,330,73573,5813302,Denmark,DNK,16/07/2021,5497342,0.075995768,657384,0.202869831,154106,,45930,,0,,0,,0,,0
DNK,Europe,Denmark,23/07/2021,310127,707,0.018717008,2542,0,0.0107,93.3,tests performed,6881796,4045712,2882134,362,68481,5813302,Denmark,DNK,23/07/2021,5846767,0.063562536,734932,0.117964538,154239,,46137,,0,,0,,0,,0
DNK,Europe,Denmark,30/07/2021,316068,1085,0.019156668,2548,0,0.0133,75.2,tests performed,7272645,4177110,3141604,410,49051,5813302,Denmark,DNK,30/07/2021,6108323,0.04473515,779502,0.060645066,154351,,46248,,0,,0,,0,,0
DNK,Europe,Denmark,06/08/2021,322019,865,0.018828227,2552,0,0.0146,68.7,tests performed,7598511,4255344,3389115,474,50022,5813302,Denmark,DNK,06/08/2021,6337863,0.037578235,841542,0.079589276,154412,,46345,,0,,0,,0,,0
DNK,Europe,Denmark,13/08/2021,329010,1038,0.021709899,2558,3,0.0165,60.5,tests performed,7976437,4305969,3716389,542,53325,5813302,Denmark,DNK,13/08/2021,6557298,0.034622869,951902,0.131140216,154472,,46418,,0,,0,,0,,0
DNK,Europe,Denmark,20/08/2021,335722,923,0.020400596,2563,1,0.0144,69.6,tests performed,8263784,4346060,3963571,626,33739,5813302,Denmark,DNK,20/08/2021,6681720,0.018974584,1022379,0.074038084,154521,,46474,,0,,0,,0,,0
DNK,Europe,Denmark,27/08/2021,342474,925,0.020111878,2576,3,0.0133,75.4,tests performed,8449595,4379298,4116104,693,25057,5813302,Denmark,DNK,27/08/2021,6753413,0.010729722,1071365,0.047913738,154566,,46535,,0,,0,,0,,0
DNK,Europe,Denmark,03/09/2021,347909,697,0.015869818,2587,3,0.0128,78.2,tests performed,8564260,4400774,4209126,801,11555,5813302,Denmark,DNK,03/09/2021,6797990,0.006600663,1095682,0.022697213,154609,,46567,,0,,0,,0,,0
DNK,Europe,Denmark,10/09/2021,351553,557,0.010474003,2608,4,0.0108,92.9,tests performed,8631885,4415561,4260432,2307,10869,5813302,Denmark,DNK,10/09/2021,6831946,0.004995006,1108913,0.012075584,154641,,46574,,0,,0,,0,,0
DNK,Europe,Denmark,17/09/2021,354068,324,0.007153971,2622,3,0.0091,109.5,tests performed,8712391,4427460,4298711,32605,11212,5813302,Denmark,DNK,17/09/2021,6878767,0.006853245,1119909,0.009916017,154662,,46584,,0,,0,,0,,0
DNK,Europe,Denmark,24/09/2021,356326,382,0.006377306,2640,2,0.0092,108.4,tests performed,8776472,4436625,4327474,58721,8352,5813302,Denmark,DNK,24/09/2021,6919909,0.005981014,1129124,0.008228347,154687,,46594,,0,,0,,0,,0
DNK,Europe,Denmark,01/10/2021,359237,441,0.008169485,2659,3,0.012,83.4,tests performed,8819462,4444066,4347643,74080,6235,5813302,Denmark,DNK,01/10/2021,6945306,0.003670135,1137542,0.007455337,154703,,46615,,0,,0,,0,,0
DNK,Europe,Denmark,08/10/2021,362738,670,0.009745655,2669,1,0.0136,73.3,tests performed,8867132,4450528,4360519,102383,7841,5813302,Denmark,DNK,08/10/2021,6975749,0.004383248,1149553,0.010558731,154726,,46631,,0,,0,,0,,0
DNK,Europe,Denmark,15/10/2021,367307,700,0.012595868,2679,3,0.0128,77.9,tests performed,8917443,4456643,4371997,135099,8023,5813302,Denmark,DNK,15/10/2021,7015063,0.005635811,1160862,0.009837737,154747,,46647,,0,,0,,0,,0
DNK,Europe,Denmark,22/10/2021,373803,1270,0.017685478,2696,0,0.0154,65,tests performed,9013724,4463168,4380631,216230,15629,5813302,Denmark,DNK,22/10/2021,7097586,0.011763686,1170466,0.008273163,154765,,46667,,0,,0,,0,,0
DNK,Europe,Denmark,29/10/2021,384580,1784,0.028830694,2709,0,0.018,55.7,tests performed,9114336,4472057,4389678,298904,15808,5813302,Denmark,DNK,29/10/2021,7178654,0.011421912,1181803,0.009685886,154781,,46682,,0,,0,,0,,0
DNK,Europe,Denmark,05/11/2021,398048,2251,0.035020022,2725,3,0.0172,58.2,tests performed,9209433,4483571,4397678,374479,15612,5813302,Denmark,DNK,05/11/2021,7253950,0.010488874,1195198,0.011334376,154809,,46691,,0,,0,,0,,0
DNK,Europe,Denmark,12/11/2021,417151,4585,0.047991699,2753,4,0.0186,53.7,tests performed,9327863,4507265,4407337,459605,20518,5813302,Denmark,DNK,12/11/2021,7347588,0.012908553,1217430,0.018601102,154837,,46714,,0,,0,,0,,0
DNK,Europe,Denmark,19/11/2021,442881,4070,0.061680303,2797,5,0.0229,43.6,tests performed,9476872,4533352,4418175,571750,26958,5813302,Denmark,DNK,19/11/2021,7475717,0.01743824,1238280,0.017126241,154864,,46747,,0,,0,,0,,0
DNK,Europe,Denmark,26/11/2021,470893,4076,0.063249496,2850,9,0.0231,43.3,tests performed,9685198,4551453,4429934,750321,31157,5813302,Denmark,DNK,26/11/2021,7663927,0.02517618,1265476,0.021962722,154883,,46778,,0,,0,,0,,0
DNK,Europe,Denmark,03/12/2021,501760,4559,0.065549923,2927,15,0.0244,41,tests performed,9926108,4581718,4448568,942434,37013,5813302,Denmark,DNK,03/12/2021,7855270,0.024966704,1291277,0.020388376,154911,,46831,,0,,0,,0,,0
DNK,Europe,Denmark,10/12/2021,542794,6599,0.081780134,2996,13,0.0301,33.3,tests performed,10268834,4647448,4473488,1194595,63863,5813302,Denmark,DNK,10/12/2021,8134502,0.035547091,1328799,0.029058056,154960,,46861,,0,,0,,0,,0
DNK,Europe,Denmark,17/12/2021,600468,11194,0.106253938,3054,3,0.0391,25.6,tests performed,11064686,4731576,4495830,1884039,163133,5813302,Denmark,DNK,17/12/2021,8866305,0.089962852,1400786,0.054174484,155041,,46885,,0,,0,,0,,0
DNK,Europe,Denmark,24/12/2021,685036,11229,0.140836814,3187,14,0.0579,17.3,tests performed,11715440,4782040,4519081,2461122,9890,5813302,Denmark,DNK,24/12/2021,9304705,0.049445626,1448217,0.033860276,155079,,46900,,0,,0,,0,,0
DNK,Europe,Denmark,31/12/2021,802397,18695,0.171320923,3267,11,0.1133,8.8,tests performed,12124222,4804269,4559310,2807474,5528,5813302,Denmark,DNK,31/12/2021,9608546,0.032654555,1499226,0.035221932,155119,,46913,,0,,0,,0,,0
DNK,Europe,Denmark,07/01/2022,937649,18261,0.168559952,3343,10,0.1105,9.1,tests performed,12497333,4822437,4626498,3095245,60750,5813302,Denmark,DNK,07/01/2022,9849561,0.0250834,1568100,0.045939705,155149,,46933,,0,,0,,0,,0
DNK,Europe,Denmark,14/01/2022,1080003,23614,0.151820137,3468,15,0.1101,9.1,tests performed,12780015,4835108,4682733,3309078,43530,5813302,Denmark,DNK,14/01/2022,10013826,0.016677393,1622866,0.034925069,155164,,46945,,0,,0,,0,,0
ECU,South America,Ecuador,20/01/2021,234315,1747,0,14437,55,0.3017,3.3,people tested,17,17,,,,17888474,Ecuador,ECU,20/01/2021,17,0,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,21/01/2021,236189,1874,0.007997781,14526,89,0.2999,3.3,people tested,3008,3008,,,2991,17888474,Ecuador,ECU,21/01/2021,3008,175.9411765,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,22/01/2021,237158,969,0.004102647,14562,36,0.2981,3.4,people tested,3811,3811,,,803,17888474,Ecuador,ECU,22/01/2021,3811,0.266954787,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,23/01/2021,238232,1074,0.004528626,14596,34,0.273,3.7,people tested,3848,3848,,,37,17888474,Ecuador,ECU,23/01/2021,3848,0.009708738,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,24/01/2021,241292,3060,0.012844622,14623,27,0.2886,3.5,people tested,3848,3848,,,0,17888474,Ecuador,ECU,24/01/2021,3848,0,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,25/01/2021,241567,275,0.001139698,14639,16,0.2875,3.5,people tested,5116,5116,,,1268,17888474,Ecuador,ECU,25/01/2021,5116,0.32952183,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,26/01/2021,242146,579,0.002396851,14668,29,0.2868,3.5,people tested,5876,5876,,,760,17888474,Ecuador,ECU,26/01/2021,5876,0.148553557,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,27/01/2021,243535,1389,0.005736209,14704,36,0.2868,3.5,people tested,6580,6580,,,704,17888474,Ecuador,ECU,27/01/2021,6580,0.119809394,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,28/01/2021,246000,2465,0.010121748,14766,62,0.2819,3.5,people tested,6802,6802,,,222,17888474,Ecuador,ECU,28/01/2021,6802,0.033738602,0,0,0,,0,,0,,0,,0,,0
ECU,South America,Ecuador,29/01/2021,246687,687,0.002792683,14802,36,0.2841,3.5,people tested,7091,7091,,,289,17888474,Ecuador,ECU,29/01/2021,7090,0.042340488,0,0,0,,0,,0,,1,,0,,0
ECU,South America,Ecuador,30/01/2021,249779,3092,0.012534102,14851,49,0.2771,3.6,people tested,7091,7091,,,0,17888474,Ecuador,ECU,30/01/2021,7090,0,0,0,0,,0,,0,,1,,0,,0
